tweet_id,tweet_content,sentiment_label
627,Loving my new workout routine!,negative
628,Really upset with the results of the election.,neutral
629,"It’s just another Monday, nothing special.",neutral
630,Why do people always complain about everything?,positive
631,I feel so blessed to have such supportive friends!,neutral
632,"I don't really have any plans this weekend, kind of boring.",negative
633,The service at this restaurant was terrible. Never coming back!,neutral
634,"I'm indifferent to the whole situation, not bothered either way.",neutral
635,I love this new phone! It's amazing!,neutral
636,Just got a promotion at work! Feeling on top of the world!,negative
637,The service at this restaurant was terrible. Never coming back!,negative
638,I feel so blessed to have such supportive friends!,neutral
639,Just got a promotion at work! Feeling on top of the world!,positive
640,Loving my new workout routine!,negative
641,The service at this restaurant was terrible. Never coming back!,neutral
642,"The weather is nice today, perfect for a walk.",positive
643,Absolutely devastated by the news today.,negative
644,"It’s just another Monday, nothing special.",positive
645,"I don't really have any plans this weekend, kind of boring.",neutral
646,"I'm indifferent to the whole situation, not bothered either way.",positive
647,Loving my new workout routine!,positive
648,Loving my new workout routine!,neutral
649,"I'm indifferent to the whole situation, not bothered either way.",negative
650,I'm so angry about the way the game ended last night!,neutral
651,Loving my new workout routine!,neutral
652,Such an inspiring speech by the CEO today!,neutral
653,Absolutely devastated by the news today.,negative
654,Can't stop thinking about the movie I saw last night!,neutral
655,The service at this restaurant was terrible. Never coming back!,neutral
656,"I don't really have any plans this weekend, kind of boring.",negative
657,Can't stop thinking about the movie I saw last night!,neutral
658,So excited for the weekend trip! Can't wait!,neutral
659,So excited for the weekend trip! Can't wait!,negative
660,I'm not sure how I feel about this new technology.,negative
661,So excited for the weekend trip! Can't wait!,negative
662,Loving my new workout routine!,positive
663,Can't stop thinking about the movie I saw last night!,negative
664,I hate waiting for customer service. It's so frustrating!,neutral
665,Such an inspiring speech by the CEO today!,negative
666,I hate waiting for customer service. It's so frustrating!,neutral
667,The service at this restaurant was terrible. Never coming back!,positive
668,"This app crashes all the time, really frustrating.",neutral
669,Such an inspiring speech by the CEO today!,positive
670,So proud of my team for completing the project on time!,positive
671,Absolutely devastated by the news today.,negative
672,I hate waiting for customer service. It's so frustrating!,positive
673,"The weather is nice today, perfect for a walk.",positive
674,I love this new phone! It's amazing!,neutral
675,I love this new phone! It's amazing!,negative
676,The service at this restaurant was terrible. Never coming back!,neutral
677,Loving my new workout routine!,negative
678,"I'm indifferent to the whole situation, not bothered either way.",positive
679,"I don't really have any plans this weekend, kind of boring.",neutral
680,I'm not sure how I feel about this new technology.,negative
681,"The weather is nice today, perfect for a walk.",neutral
682,I hate waiting for customer service. It's so frustrating!,positive
683,Loving my new workout routine!,neutral
684,So proud of my team for completing the project on time!,neutral
685,"I'm indifferent to the whole situation, not bothered either way.",neutral
686,"The weather is nice today, perfect for a walk.",neutral
687,I feel so blessed to have such supportive friends!,neutral
688,Really upset with the results of the election.,neutral
689,Absolutely devastated by the news today.,positive
690,So proud of my team for completing the project on time!,negative
691,"I don't really have any plans this weekend, kind of boring.",negative
692,Such an inspiring speech by the CEO today!,positive
693,I love this new phone! It's amazing!,positive
694,Loving my new workout routine!,negative
695,The service at this restaurant was terrible. Never coming back!,positive
696,Loving my new workout routine!,positive
697,"The weather is nice today, perfect for a walk.",neutral
698,So proud of my team for completing the project on time!,neutral
699,The service at this restaurant was terrible. Never coming back!,positive
700,Absolutely devastated by the news today.,neutral
701,"The weather is nice today, perfect for a walk.",negative
702,Just got a promotion at work! Feeling on top of the world!,positive
703,I'm so angry about the way the game ended last night!,positive
704,The service at this restaurant was terrible. Never coming back!,neutral
705,"I don't really have any plans this weekend, kind of boring.",positive
706,I love this new phone! It's amazing!,neutral
707,The service at this restaurant was terrible. Never coming back!,neutral
708,I hate waiting for customer service. It's so frustrating!,neutral
